1960,Femenino,LUANA,1
1960,Femenino,FELISA,1
1960,Femenino,ZULAMITA,1
1960,Femenino,BELMA,1
1960,Femenino,SABINA,1
1960,Femenino,OZALMA,1
1960,Femenino,BERENICE,1
1960,Femenino,ZULY,1
1960,Femenino,RAIKA,1
1960,Femenino,YOSELIN,1
1960,Femenino,HEIDI,1
1960,Femenino,MONICA DEL,1
1960,Femenino,ORLY,1
1960,Femenino,MILAGROSA,1
1960,Femenino,CLYDE,1
1960,Femenino,MIRNA DE,1
1960,Femenino,SALLY,1
1960,Femenino,JOCELYN,1
1960,Femenino,BETTYNA,1
1960,Femenino,PURIFICACION,1
1960,Femenino,YANIA,1
1960,Femenino,YEANELLE,1
1960,Femenino,ESTELA DE LOS,1
1960,Femenino,GRETHEL,1
1960,Femenino,YANNELA,1
1960,Femenino,NOEL,1
1960,Femenino,ROXINA,1
1960,Femenino,SUAMI,1
1960,Femenino,LUZ DE,1
1960,Femenino,MARIELA DEL,1
1960,Femenino,ILKA,1
1960,Femenino,BIKY,1
1960,Femenino,IETTA,1
1960,Femenino,JANETT,1
1960,Femenino,AROMA,1
1960,Femenino,GABRIELE,1
1960,Femenino,ALBERTO,1
1960,Femenino,NESTAR,1
1960,Femenino,TRINIDAD,1
1960,Femenino,RUMILDA,1
1960,Femenino,AMALIZ,1
1960,Femenino,SOLANGE DEL,1
1960,Femenino,CLEOFA,1
1960,Femenino,OVERINA,1
1960,Femenino,NYDIA,1
1960,Femenino,DANIEL,1
1960,Femenino,ELIA,1
1960,Femenino,LYLIAM DEL,1
1960,Femenino,LILIAN DE,1
1960,Femenino,BLANCA DE,1
1960,Femenino,HERMINDA,1
1960,Femenino,DESYREE,1
1960,Femenino,NOEMA,1
1960,Femenino,GUADALUPE,1
1960,Femenino,MARLY,1
1960,Femenino,NINEL,1
1960,Femenino,OLINDA,1
1960,Femenino,NELSON,1
1960,Femenino,EUDOCIA,1
1960,Femenino,LILIANE DE,1
1960,Femenino,DORY,1
1960,Femenino,LILLIAN,1
1960,Femenino,IRENA,1
1960,Femenino,FIDALMA,1
1960,Femenino,BRITA,1
1960,Femenino,MARELLA,1
1960,Femenino,LISETTE,1
1960,Femenino,JAHNE,1
1960,Femenino,GILMA,1
1960,Femenino,MORAIMA,1
1960,Femenino,YANETT,1
1960,Femenino,DORINDA,1
1960,Femenino,RAQUELITA,1
1960,Femenino,NANI,1
1960,Femenino,CECAILIA,1
